large-perc,small-perc,not-enough,enough-wide,enough-narrow,enough-guards-wide,enough-guards-narrow,num-ants,large-narrow,large-wide,small-narrow,small-wide,ln1,ln2,lw1,lw2,h
0.9,0.1,0.9,0.1,0.1,12,2,16,2,2,0,0,2,2,7,5,0
0.9,0.1,0.9,0.1,0.1,12,2,16,2,2,0,0,4,2,5,5,0
0.9,0.1,0.9,0.1,0.1,12,2,16,2,2,0,0,2,2,6,6,0
0.9,0.1,0.9,0.1,0.1,12,2,16,2,2,0,0,3,4,6,3,0
0.9,0.1,0.9,0.1,0.1,12,2,16,2,2,0,0,2,2,5,7,0
0.9,0.1,0.9,0.1,0.1,12,2,16,2,2,0,0,2,3,7,4,0
0.9,0.1,0.9,0.1,0.1,12,2,16,2,2,0,0,2,2,6,6,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,3,4,7,3,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,2,4,3,8,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,2,2,6,7,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,2,4,5,6,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,0,3,7,7,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,2,2,6,7,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,4,2,4,7,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,2,5,6,4,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,2,2,5,8,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,4,2,3,8,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,3,3,8,3,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,2,2,9,4,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,2,3,8,4,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,2,3,6,6,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,2,2,8,5,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,3,3,7,4,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,2,3,6,6,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,2,3,6,6,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,2,2,5,9,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,2,2,4,9,0
0.9,0.1,0.9,0.1,0.1,12,2,17,2,2,0,0,2,2,8,5,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,2,2,7,7,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,4,2,6,6,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,2,2,7,7,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,2,3,5,8,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,2,2,10,4,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,2,2,7,7,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,2,3,5,8,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,4,2,6,6,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,5,1,6,6,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,2,4,3,9,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,3,4,6,5,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,2,2,5,9,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,3,2,10,3,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,3,3,4,8,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,2,2,6,8,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,2,3,6,7,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,2,3,6,7,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,3,2,4,9,0
0.9,0.1,0.9,0.1,0.1,12,2,18,2,2,0,0,3,2,6,7,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,2,2,4,11,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,2,3,5,9,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,3,4,6,6,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,2,2,9,6,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,2,2,10,5,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,2,3,7,7,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,3,4,9,3,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,2,2,6,9,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,3,2,8,6,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,2,2,9,6,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,2,2,8,7,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,4,2,5,8,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,2,3,9,5,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,4,2,7,6,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,2,2,7,8,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,2,3,9,5,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,2,3,5,9,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,4,3,6,6,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,4,2,7,6,0
0.9,0.1,0.9,0.1,0.1,12,2,19,2,2,0,0,5,2,4,8,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,3,2,8,7,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,2,3,5,10,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,2,2,10,6,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,2,2,7,9,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,4,3,7,6,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,4,2,5,9,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,3,3,6,8,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,3,2,5,10,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,2,2,7,9,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,2,2,7,9,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,2,2,6,10,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,2,2,10,6,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,2,3,8,7,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,3,2,7,8,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,2,2,8,8,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,2,4,10,4,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,3,2,9,6,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,2,3,10,5,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,2,4,8,6,0
0.9,0.1,0.9,0.1,0.1,12,2,20,2,2,0,0,3,2,8,7,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,2,2,4,13,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,3,2,9,7,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,2,2,7,10,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,5,2,9,5,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,4,2,7,8,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,2,2,12,5,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,3,2,4,12,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,3,3,10,5,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,2,2,9,8,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,3,3,5,10,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,2,3,9,7,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,2,2,6,11,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,2,2,13,4,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,5,2,10,4,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,4,3,9,5,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,2,2,9,8,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,2,2,10,7,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,2,3,10,6,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,5,3,6,7,0
0.9,0.1,0.9,0.1,0.1,12,2,21,2,2,0,0,3,2,5,11,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,3,3,10,6,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,4,2,10,6,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,2,2,10,8,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,2,2,13,5,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,3,5,7,7,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,4,2,7,9,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,3,4,11,4,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,2,3,9,8,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,3,3,8,8,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,2,2,12,6,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,3,2,11,6,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,3,2,8,9,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,3,2,9,8,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,3,3,9,7,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,2,3,9,8,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,2,2,7,11,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,3,3,5,11,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,2,2,12,6,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,2,3,10,7,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,3,3,5,12,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,4,2,11,6,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,2,2,8,11,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,3,3,13,4,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,4,2,8,9,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,3,2,7,11,0
0.9,0.1,0.9,0.1,0.1,12,2,22,2,2,0,0,3,3,7,9,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,2,4,8,9,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,2,2,7,12,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,3,2,6,12,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,2,3,9,9,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,3,2,9,9,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,3,3,7,10,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,2,2,12,7,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,4,2,7,10,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,3,3,7,10,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,2,2,8,11,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,4,3,11,5,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,4,3,8,8,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,4,2,8,9,0
0.9,0.1,0.9,0.1,0.1,12,2,23,2,2,0,0,4,3,9,7,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,3,2,11,8,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,2,2,8,12,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,2,2,9,11,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,4,2,9,9,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,2,3,8,11,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,3,2,5,14,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,3,2,10,9,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,3,3,9,9,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,3,3,10,8,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,2,3,8,11,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,3,2,9,10,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,2,2,9,11,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,2,2,13,7,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,2,2,9,11,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,2,2,8,12,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,3,2,7,12,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,2,2,11,9,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,5,3,8,8,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,3,3,10,9,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,3,3,12,6,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,3,3,8,11,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,5,4,4,12,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,3,2,12,8,0
0.9,0.1,0.9,0.1,0.1,12,2,24,2,2,0,0,2,4,6,12,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,2,2,10,11,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,2,4,12,7,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,3,4,9,9,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,2,7,8,8,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,2,6,8,9,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,2,3,9,11,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,2,2,11,10,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,3,3,12,7,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,2,3,8,12,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,2,4,12,7,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,2,4,9,10,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,5,2,9,9,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,6,4,8,7,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,3,3,9,10,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,2,3,11,9,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,2,3,11,10,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,2,4,12,8,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,2,4,10,10,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,2,5,7,12,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,3,2,9,12,0
0.9,0.1,0.9,0.1,0.1,12,2,25,2,2,0,0,2,2,10,11,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,2,4,7,13,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,3,3,8,12,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,3,3,8,12,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,4,3,9,10,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,2,2,11,11,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,4,3,8,11,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,2,4,12,8,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,2,3,11,10,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,3,2,13,8,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,2,3,9,12,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,4,2,11,9,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,3,3,11,9,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,4,3,9,10,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,3,4,7,12,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,5,2,13,7,0
0.9,0.1,0.9,0.1,0.1,12,2,26,2,2,0,0,4,2,7,13,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,3,3,11,10,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,2,5,11,9,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,5,3,7,12,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,5,3,11,8,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,3,3,10,11,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,5,4,10,8,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,3,2,12,10,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,2,2,12,11,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,4,3,12,8,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,3,3,9,12,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,4,4,11,8,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,2,3,10,12,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,3,3,12,9,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,3,2,10,12,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,3,4,12,8,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,3,3,9,12,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,3,2,10,12,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,6,4,9,8,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,3,3,11,11,0
0.9,0.1,0.9,0.1,0.1,12,2,27,2,2,0,0,2,4,12,9,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,5,3,8,12,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,3,4,8,13,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,3,4,8,13,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,5,3,9,11,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,3,3,12,10,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,4,2,12,10,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,4,3,12,9,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,3,4,10,11,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,2,2,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,2,3,11,12,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,3,3,10,12,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,3,2,11,12,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,4,4,10,10,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,2,3,11,12,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,2,2,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,5,2,10,11,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,3,3,13,9,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,4,5,12,7,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,4,2,10,13,0
0.9,0.1,0.9,0.1,0.1,12,2,28,2,2,0,0,3,1,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,3,6,8,12,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,2,2,12,13,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,2,3,11,13,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,4,4,9,12,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,5,2,10,12,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,3,3,12,11,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,2,2,13,12,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,2,3,11,13,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,3,2,14,10,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,2,5,11,11,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,4,3,11,11,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,2,3,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,3,3,13,10,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,4,2,12,11,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,3,3,11,12,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,3,3,12,11,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,5,4,9,11,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,4,3,12,10,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,3,4,11,12,0
0.9,0.1,0.9,0.1,0.1,12,2,29,2,2,0,0,6,2,9,12,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,5,3,12,10,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,4,6,8,12,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,2,3,13,12,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,3,3,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,3,5,12,10,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,5,4,8,13,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,3,2,12,13,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,3,3,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,4,3,10,13,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,5,2,11,12,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,2,4,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,2,4,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,5,2,11,12,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,4,2,13,11,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,2,5,12,11,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,3,3,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,5,4,12,9,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,4,2,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,30,2,2,0,0,4,3,11,12,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,2,5,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,4,4,11,12,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,4,3,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,4,5,10,12,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,4,2,13,12,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,3,3,12,13,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,3,4,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,2,3,14,12,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,4,3,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,5,5,11,10,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,3,3,13,12,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,4,3,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,3,3,13,12,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,2,2,13,14,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,4,3,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,4,5,11,11,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,2,3,13,13,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,3,3,12,13,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,2,4,12,13,0
0.9,0.1,0.9,0.1,0.1,12,2,32,2,2,0,0,2,6,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,31,2,2,0,0,4,3,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,32,2,2,0,0,4,4,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,32,2,2,0,0,2,4,14,12,0
0.9,0.1,0.9,0.1,0.1,12,2,32,2,2,0,0,4,3,13,12,0
0.9,0.1,0.9,0.1,0.1,12,2,32,2,2,0,0,6,4,11,11,0
0.9,0.1,0.9,0.1,0.1,12,2,32,2,2,0,0,3,3,14,12,0
0.9,0.1,0.9,0.1,0.1,12,2,32,2,2,0,0,2,5,15,10,0
0.9,0.1,0.9,0.1,0.1,12,2,32,2,2,0,0,5,3,12,12,0
0.9,0.1,0.9,0.1,0.1,12,2,32,2,2,0,0,2,5,13,12,0
